,temp,atemp,hum,wind,temp_sq,hum_sq,wind_sq,temp_x_hum,temp_x_wind,atemp_x_hum,month,dayofweek,weekend,dayofyear,sin_doy_1,cos_doy_1,sin_doy_2,cos_doy_2,sin_doy_3,cos_doy_3,wcond_2,wcond_3,count
221,26.8,31.2,56.47,9.82,718.24,3188.8608999999997,96.4324,1513.396,263.176,1761.864,8,1,0,221,-0.6152845999633277,-0.7883050558305253,0.9700639218515071,0.24284972209593542,-0.9141279881853346,0.40542572835999546,False,False,4597
222,26.4,29.2,41.99,13.02,696.9599999999999,1763.1601,169.5204,1108.536,343.72799999999995,1226.108,8,2,0,222,-0.6287628145958345,-0.7775971469736268,0.9778483415056568,0.2093146459630485,-0.8919813464595485,0.4520722039323043,False,False,4779
223,24.4,27.6,41.95,10.71,595.3599999999999,1759.8025000000002,114.70410000000003,1023.58,261.324,1157.8200000000002,8,3,0,223,-0.6420547132365636,-0.7666588193001592,0.9844738167520922,0.17553149042142824,-0.8674563547295968,0.49751328890718083,False,False,4794
224,24.0,27.7,41.08,8.17,576.0,1687.5664,66.74889999999999,985.92,196.07999999999998,1137.916,8,4,0,224,-0.655156357209085,-0.7554933140726804,0.989932495087353,0.14154029521704348,-0.840618405634478,0.5416278206559817,False,False,4903
225,23.1,27.3,72.23,13.74,533.61,5217.1729000000005,188.7876,1668.5130000000001,317.394,1971.8790000000001,8,5,1,225,-0.6680638642135333,-0.7441039398713608,0.9942179068939518,0.10738134666416355,-0.8115390590073607,0.5842981736283689,True,False,4145
226,22.7,26.2,80.93,14.47,515.29,6549.664900000001,209.38090000000003,1837.111,328.469,2120.366,8,6,1,226,-0.680773409477016,-0.732494071613579,0.9973249731081555,0.07309512989807825,-0.7802958510707761,0.6254105729852455,True,False,3816
227,22.3,25.8,70.5,13.58,497.29,4970.25,184.4164,1572.15,302.834,1818.9,8,0,0,227,-0.6932812268869771,-0.7206671495538615,0.9992500112396835,0.038722280892175366,-0.7469720876965559,0.6648553979642858,False,False,4334
228,23.7,27.3,57.25,15.36,561.6899999999999,3277.5625,235.9296,1356.825,364.032,1562.925,8,1,0,228,-0.7055836101071774,-0.70862667826446,0.9999907397361901,0.004303538296245199,-0.7116566222817752,0.7025274741691564,False,False,4722
229,24.7,28.3,56.97,9.34,610.0899999999999,3245.5809,87.23559999999999,1407.1589999999999,230.69799999999998,1612.251,8,2,0,229,-0.7176769136759615,-0.6963762255968726,0.9995462806873574,-0.030120304846906983,-0.6744436188329459,0.7383263540031061,False,False,4688
230,24.2,28.1,64.8,15.16,585.64,4199.04,229.8256,1568.1599999999999,366.872,1820.88,8,3,0,230,-0.7295575540864876,-0.6839194216246105,0.9979171608653922,-0.06450844944931665,-0.6354323008901778,0.772156584499164,False,False,3800
231,23.1,26.7,71.57,9.06,533.61,5122.264899999999,82.0836,1653.267,209.28600000000003,1910.9189999999999,8,4,0,231,-0.7412220108485957,-0.6712599575675315,0.9951053111006976,-0.09882013873287163,-0.5947266869607649,0.8039279618328201,True,False,4150
232,23.6,27.4,66.74,6.79,556.96,4454.227599999999,46.1041,1575.064,160.244,1828.6759999999997,8,5,1,232,-0.7526668275320083,-0.6584015846980489,0.9911140639934547,-0.13301470653419586,-0.5524353131676212,0.8335557718385689,False,False,5186
233,24.1,28.8,76.23,16.17,580.8100000000001,5811.012900000001,261.4689000000001,1837.1430000000003,389.69700000000006,2195.424,8,6,1,233,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,-0.5086709438521059,0.8609610158889935,False,False,3871
234,23.4,26.9,46.53,17.99,547.56,2165.0409,323.64009999999996,1088.802,420.96599999999995,1251.657,8,0,0,234,-0.7748840413670406,-0.6321034111873488,0.9796136916454901,-0.2008905551306348,-0.4635502709028506,0.8860706215341381,False,False,4757
235,21.3,25.3,45.09,9.54,453.69000000000005,2033.1081000000004,91.01159999999999,960.4170000000001,203.202,1140.777,8,1,0,235,-0.7856498550787144,-0.6186714032625032,0.9721181966290613,-0.23449138957041005,-0.4171936026123164,0.9088176373395032,False,False,5892
236,22.6,26.5,59.89,16.45,510.76000000000005,3586.8121,270.60249999999996,1353.5140000000001,371.77,1587.085,8,2,0,236,-0.7961828637826154,-0.6050560696488494,0.963470548564149,-0.2678143051621735,-0.3697245428906726,0.9291414114031745,False,False,5128
237,23.1,27.3,76.4,13.7,533.61,5836.960000000001,187.68999999999997,1764.8400000000001,316.47,2085.7200000000003,8,3,0,237,-0.8064799463209447,-0.5912614448635783,0.9536809966304456,-0.3008198076356675,-0.32126966169236537,0.946987753076075,True,False,3540
238,23.7,28.0,75.36,5.46,561.6899999999999,5679.1296,29.8116,1786.032,129.402,2110.08,8,4,0,238,-0.8165380514459157,-0.5772916165517278,0.942761143390421,-0.33346877891818577,-0.2719581575341063,0.9623090774541484,False,False,4660
239,22.9,26.8,84.15,24.42,524.41,7081.222500000001,596.3364000000001,1927.035,559.218,2255.2200000000003,8,5,1,239,-0.8263541987239094,-0.5631507242749189,0.9307239310379796,-0.36572252349726875,-0.22192151300416613,0.9750645322571946,True,False,1111
240,24.0,27.4,55.61,19.8,576.0,3092.4721,392.04,1334.6399999999999,475.20000000000005,1523.714,8,6,1,240,-0.8359254794186365,-0.5488429582847199,0.9175836260593944,-0.3975428142825545,-0.17129314418147804,0.9852201067560605,False,False,4329
241,21.1,25.4,54.9,10.39,445.21000000000004,3014.0099999999998,107.95210000000002,1158.39,219.229,1394.4599999999998,8,0,0,241,-0.8452490573530633,-0.5343725582809785,0.903355802324684,-0.4288919379124845,-0.120208044899353,0.9927487224577402,False,False,4633
242,21.2,24.7,54.28,8.13,449.44,2946.3184,66.09690000000002,1150.7359999999999,172.35600000000002,1340.716,8,1,0,242,-0.8543221697498269,-0.5197438121555157,0.8880573226294932,-0.45973273945210413,-0.06880242680232,0.9976303053065857,False,False,5201
243,21.9,25.6,59.19,5.42,479.60999999999996,3503.4561,29.3764,1296.261,118.698,1515.2640000000001,8,2,0,243,-0.8631421280499115,-0.5049610547215202,0.8717063187093216,-0.4900286664290598,-0.017213356155836416,0.9998518392091161,False,False,5056
244,21.9,25.7,63.28,9.22,479.60999999999996,4004.3584,85.00840000000001,1385.8319999999999,201.918,1626.296,9,3,0,244,-0.8717063187093217,-0.4900286664290594,0.8543221697498272,-0.5197438121555152,0.03442161162274419,0.9994074007397048,False,False,5109
245,21.4,25.2,71.98,9.1,457.9599999999999,5181.120400000001,82.80999999999999,1540.372,194.73999999999998,1813.896,9,4,0,245,-0.8800122039735356,-0.4749510720670502,0.8359254794186367,-0.5488429582847194,0.08596479873744685,0.9962981749346077,True,False,4723
246,22.4,26.7,70.95,12.05,501.75999999999993,5033.9025,145.20250000000001,1589.28,269.92,1894.365,9,5,1,246,-0.888057322629493,-0.4597327394521046,0.8165380514459165,-0.5772916165517267,0.13727877211326533,0.9905324521322227,False,False,4479
247,24.1,28.3,73.47,13.42,580.8100000000001,5397.8409,180.0964,1770.6270000000002,323.422,2079.201,9,6,1,247,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,0.18822670984324494,0.9821256058680005,False,False,4937
248,22.6,26.3,78.25,13.83,510.76000000000005,6123.0625,191.2689,1768.45,312.55800000000005,2057.975,9,0,0,248,-0.9033558023246842,-0.4288919379124841,0.7748840413670414,-0.6321034111873478,0.23867276600594928,0.9711000518829506,True,False,3349
249,17.1,20.8,87.81,22.36,292.41,7710.596100000001,499.96959999999996,1501.5510000000002,382.356,1826.448,9,1,0,249,-0.9106046300942162,-0.41327860778290443,0.7526668275320086,-0.6584015846980485,0.28848243288060826,0.9574851883550395,False,True,2708
250,19.6,22.2,90.79,6.31,384.1600000000001,8242.824100000002,39.81609999999999,1779.4840000000002,123.676,2015.538,9,2,0,250,-0.9175836260593934,-0.3975428142825566,0.7295575540864886,-0.6839194216246094,0.33752289959411275,0.9413173175128472,False,True,1993
251,21.0,22.8,93.02,12.53,441.0,8652.7204,157.00089999999997,1953.4199999999998,263.13,2120.8559999999998,9,3,0,251,-0.9242907221930934,-0.3816892202666586,0.7055836101071772,-0.7086266782644604,0.38566340624360673,0.9226395488404877,False,True,1839
252,21.7,23.9,88.89,8.08,470.89,7901.4321,65.2864,1928.913,175.33599999999998,2124.471,9,4,0,252,-0.9307239310379793,-0.3657225234972692,0.6807734094770164,-0.7324940716135787,0.432775592550431,0.9015016841318841,True,False,3539
253,22.1,25.4,74.62,9.98,488.4100000000001,5568.144400000001,99.60040000000001,1649.1020000000003,220.55800000000002,1895.348,9,5,1,253,-0.9368813462954315,-0.34964745525122826,0.6551563572090847,-0.7554933140726807,0.47873384011578846,0.8779600847008882,False,False,5342
254,21.8,25.5,70.66,7.48,475.24,4992.835599999999,55.95040000000001,1540.388,163.06400000000002,1801.83,9,6,1,254,-0.9427611433904206,-0.33346877891818705,0.6287628145958349,-0.7775971469736266,0.5234156073655488,0.8520775211013101,False,False,5042
255,21.4,25.1,68.53,5.78,457.9599999999999,4696.360900000001,33.4084,1466.542,123.692,1720.103,9,0,0,255,-0.9483615800121716,-0.31719128858910595,0.6016240632249223,-0.798779372886365,0.5667017562911164,0.8239230057575551,False,False,4709
256,21.7,25.2,70.54,9.22,470.89,4975.891600000001,85.00840000000001,1530.718,200.074,1777.6080000000002,9,1,0,256,-0.9536809966304455,-0.300819807635668,0.5737722679043255,-0.8190148866680794,0.6084768701151251,0.7935716089521482,False,False,4759
257,22.6,26.3,69.01,10.87,510.76000000000005,4762.3801,118.15689999999998,1559.6260000000002,245.662,1814.9630000000002,9,2,0,257,-0.9587178169872964,-0.2843591872810036,0.5452404385406512,-0.8382797052177742,0.6486295610349819,0.7611042586607741,False,False,4784
258,18.7,22.7,70.21,17.62,349.69,4929.444099999999,310.4644,1312.927,329.494,1593.7669999999998,9,3,0,258,-0.9634705485641486,-0.26781430516217486,0.5160623910158538,-0.8565509959010029,0.6870527672236676,0.7266075247685649,True,False,3657
259,14.2,18.1,58.45,10.67,201.64,3416.4025,113.8489,829.99,151.51399999999998,1057.9450000000002,9,4,0,259,-0.9679377830240641,-0.25119006388481957,0.4862727071086906,-0.8738071036110805,0.7236440382959118,0.6901733882429726,True,False,4758
260,15.2,18.9,71.11,12.33,231.04,5056.6321,152.0289,1080.8719999999998,187.416,1343.9789999999998,9,5,1,260,-0.9721181966290612,-0.23449138957041052,0.45590669350846025,-0.8900275764346759,0.7583058084785621,0.651898995878713,True,False,4510
261,15.8,19.5,68.8,11.6,249.64000000000001,4733.44,134.56,1087.04,183.28,1341.6,9,6,1,261,-0.9760105506323682,-0.21772323039653224,0.4250003399695548,-0.9051931898913971,0.790945656756777,0.6118864012687247,False,False,4273
262,17.5,21.5,68.31,9.86,306.25,4666.2561000000005,97.21959999999999,1195.425,172.54999999999998,1468.665,9,0,0,262,-0.9796136916454901,-0.20089055513063528,0.39359027665646695,-0.9192859697186103,0.8214765533024141,0.5702422926917873,True,False,4535
263,18.0,21.6,87.24,8.77,324.0,7610.817599999999,76.9129,1570.32,157.85999999999999,1884.384,9,1,0,263,-0.9829265519799822,-0.18399835165767986,0.36171373072976704,-0.9322892131745135,0.8498170915275278,0.5270777086423722,True,False,3636
264,19.4,22.5,89.1,6.27,376.35999999999996,7938.809999999999,39.31289999999999,1728.5399999999997,121.63799999999998,2004.7499999999998,9,2,0,264,-0.9859481499638303,-0.1670516255021195,0.3294084822245307,-0.9441875088341992,0.875891705144243,0.4825077417612183,True,False,4351
265,20.8,22.7,89.31,8.33,432.64000000000004,7976.2761,69.3889,1857.6480000000001,173.264,2027.337,9,3,0,265,-0.9886775902323404,-0.15005539834465262,0.29671281927349014,-0.9549667548552553,0.8996308696522427,0.4366512319560653,True,False,4792
266,20.0,21.1,96.28,5.09,400.0,9269.8384,25.908099999999997,1925.6,101.8,2031.5080000000003,9,4,0,266,-0.9911140639934546,-0.13301470653419636,0.26366549272800816,-0.9646141756912432,0.9209712877166341,0.38963044953078924,True,False,2392
267,19.9,23.2,85.39,5.09,396.00999999999993,7291.4521,25.908099999999997,1699.261,101.291,1981.048,9,5,1,267,-0.9932568492674143,-0.11593459959550066,0.23030567023061246,-0.9731183372332619,0.9398560579418951,0.34157076916785667,True,False,5424
268,21.0,23.6,83.66,3.27,441.0,6998.995599999999,10.6929,1756.86,68.67,1974.376,9,6,1,268,-0.9951053111006974,-0.09882013873287211,0.19667288979357758,-0.9804691603616318,0.9562348265919058,0.29260033563334775,True,False,5004
269,21.6,24.5,83.98,7.2,466.56000000000006,7052.6404,51.84,1813.9680000000003,155.52,2057.51,9,0,0,269,-0.99665890175417,-0.08167639533042288,0.16280701293851738,-0.9866579328916569,0.9700639218515072,0.24284972209593478,True,False,4628
270,21.1,23.7,87.66,7.68,445.21000000000004,7684.275599999999,58.9824,1849.626,162.048,2077.542,9,1,0,270,-0.9979171608653922,-0.06450844944931625,0.1287481774525807,-0.99167731989929,0.9813064702716089,0.19245158197083242,True,False,4116
271,21.0,23.8,84.03,9.66,441.0,7061.0409,93.3156,1764.63,202.86,1999.914,9,2,0,271,-0.9988797155850335,-0.04732138832243232,0.09453674981720026,-0.9955213724144751,0.9899324950873529,0.14154029521704373,True,False,3903
272,20.3,23.7,69.22,11.24,412.09000000000003,4791.4084,126.33760000000001,1405.166,228.17200000000003,1640.514,9,3,0,272,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,0.995918996147179,0.09025161003104143,False,False,4835
273,18.1,22.2,64.1,13.42,327.61000000000007,4108.8099999999995,180.0964,1160.21,242.90200000000002,1423.0199999999998,9,4,0,273,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,0.9992500112396835,0.03872228089217473,False,False,5198
274,11.8,15.6,74.62,19.0,139.24,5568.144400000001,361.0,880.5160000000001,224.20000000000002,1164.0720000000001,10,5,1,274,-0.9999907397361901,0.004303538296243821,-0.008606996888687764,-0.9999629591162655,0.9999166586547379,-0.012910296075008995,True,False,2424
275,9.6,12.3,78.38,14.43,92.16,6143.424399999999,208.2249,752.448,138.528,964.074,10,6,1,275,-0.9997685019798909,0.021516097436222233,-0.04302223300453054,-0.99907411510223,0.9979171608653922,-0.0645084494493164,True,False,2914
276,10.8,14.6,75.32,5.42,116.64000000000001,5673.102399999999,29.3764,813.456,58.536,1099.6719999999998,10,0,0,276,-0.9992500112396835,0.03872228089217399,-0.07738647923346208,-0.9970011699250152,0.9932568492674144,-0.11593459959549905,True,False,3567
277,14.9,18.6,70.29,13.38,222.01000000000002,4940.684100000001,179.0244,1047.3210000000001,199.36200000000002,1307.3940000000002,10,1,0,277,-0.9984354211555643,0.05591699010060302,-0.11165900712169419,-0.9937465804361781,0.9859481499638306,-0.16705162550211788,False,False,4451
278,17.1,21.4,64.14,11.52,292.41,4113.9396,132.7104,1096.794,196.99200000000002,1372.596,10,2,0,278,-0.9973249731081555,0.07309512989807776,-0.14579919691987506,-0.9893142039703663,0.9760105506323685,-0.21772323039653063,False,False,4823
279,15.3,19.0,61.46,8.77,234.09000000000003,3777.3316,76.9129,940.3380000000001,134.181,1167.74,10,3,0,279,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0.963470548564149,-0.2678143051621733,False,False,4760
280,15.9,20.2,67.73,1.46,252.81,4587.352900000001,2.1315999999999997,1076.9070000000002,23.214,1368.146,10,4,0,280,-0.994217906893952,0.10738134666416306,-0.2135209154397961,-0.9769384927771817,0.9483615800121713,-0.3171912885891069,False,False,4979
281,16.4,20.7,69.42,2.95,268.96,4819.1364,8.7025,1138.4879999999998,48.379999999999995,1436.994,10,5,1,281,-0.9922222094179324,0.12447926388678869,-0.2470221804809346,-0.9690098257244064,0.930723931037979,-0.3657225234972702,False,False,5407
282,17.2,21.2,72.02,4.12,295.84,5186.880399999999,16.9744,1238.744,70.864,1526.8239999999998,10,6,1,282,-0.989932495087353,0.141540295217043,-0.28023067519921585,-0.9599326896597447,0.9106046300942172,-0.4132786077829021,False,False,5509
283,18.4,22.1,72.64,2.75,338.55999999999995,5276.5696,7.5625,1336.5759999999998,50.599999999999994,1605.344,10,0,0,283,-0.9873494423939864,0.15855938510313475,-0.31310704093582686,-0.9497178427914317,0.8880573226294933,-0.4597327394521039,False,False,5113
284,18.2,22.3,80.07,9.3,331.23999999999995,6411.204899999999,86.49000000000001,1457.274,169.26000000000002,1785.561,10,1,0,284,-0.9844738167520923,0.17553149042142777,-0.3456123126707326,-0.9383773917408644,0.8631421280499114,-0.5049610547215203,True,False,4561
285,17.3,20.9,89.72,16.13,299.29,8049.6784,260.1769,1552.156,279.049,1875.148,10,2,0,285,-0.9813064702716093,0.19245158197082995,-0.3777079652039649,-0.9259247771938498,0.8359254794186369,-0.5488429582847193,False,True,2415
286,19.2,22.6,88.77,9.22,368.64,7880.112899999999,85.00840000000001,1704.3839999999998,177.024,2006.202,10,3,0,286,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,0.8064799463209446,-0.5912614448635785,True,False,2910
287,17.6,21.5,70.91,14.55,309.76000000000005,5028.228099999999,211.70250000000001,1248.016,256.08000000000004,1524.5649999999998,10,4,0,287,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,0.7748840413670416,-0.6321034111873476,True,False,3640
288,15.8,19.9,47.85,16.78,249.64000000000001,2289.6225,281.56840000000005,756.0300000000001,265.124,952.2149999999999,10,5,1,288,-0.970063921851507,0.2428497220959358,-0.47115950767386416,-0.8820480249558535,0.7412220108485965,-0.6712599575675307,False,False,5216
289,16.0,20.2,48.18,18.31,256.0,2321.3124,335.25609999999995,770.88,292.96,973.236,10,6,1,289,-0.965739937654855,0.25951179706979943,-0.5012418134457749,-0.8653072543632065,0.7055836101071786,-0.7086266782644589,False,False,5039
290,16.9,20.5,57.38,11.4,285.60999999999996,3292.4644000000003,129.96,969.722,192.66,1176.29,10,0,0,290,-0.9611297838723007,0.27609697309746883,-0.5307300481619333,-0.8475409228928311,0.6680638642135341,-0.74410393987136,False,False,4568
291,16.8,21.1,69.47,7.16,282.24,4826.0809,51.2656,1167.096,120.28800000000001,1465.817,10,1,0,291,-0.9562348265919058,0.2926003356333479,-0.5595892624101757,-0.8287700871745043,0.6287628145958337,-0.7775971469736275,True,False,4748
292,17.2,20.7,88.63,15.82,295.84,7855.276899999999,250.2724,1524.436,272.104,1834.6409999999998,10,2,0,292,-0.9510565162951536,0.30901699437494723,-0.5877852522924728,-0.8090169943749477,0.5877852522924721,-0.8090169943749481,False,True,2420
293,14.5,18.3,62.99,27.45,210.25,3967.7401000000004,753.5024999999999,913.355,398.025,1152.717,10,3,0,293,-0.9455963874271428,0.3253420847119795,-0.6152845999633265,-0.7883050558305263,0.5452404385406528,-0.8382797052177731,False,False,4192
294,12.5,16.2,56.84,14.39,156.25,3230.7856000000006,207.0721,710.5,179.875,920.808,10,4,0,294,-0.9398560579418953,0.341570769167856,-0.6420547132365644,-0.7666588193001584,0.5012418134457758,-0.865307254363206,False,False,4300
295,12.3,16.3,62.29,6.02,151.29000000000002,3880.0441,36.240399999999994,766.167,74.04599999999999,1015.327,10,5,1,295,-0.9338372288229252,0.35769823883312546,-0.6680638642135335,-0.7441039398713607,0.45590669350845886,-0.8900275764346767,False,False,4305
296,12.3,16.1,73.38,6.47,151.29000000000002,5384.6244,41.860899999999994,902.574,79.581,1181.4180000000001,10,6,1,296,-0.9275416835791965,0.3737197147904692,-0.6932812268869779,-0.7206671495538607,0.40935595881562137,-0.9123747579707273,False,False,4376
297,14.0,17.9,76.44,7.72,196.0,5843.0736,59.5984,1070.1599999999999,108.08,1368.2759999999998,10,0,0,297,-0.9209712877166346,0.38963044953078774,-0.7176769136759616,-0.6963762255968725,0.36171373072976726,-0.9322892131745135,False,False,4182
298,14.3,18.2,61.67,10.83,204.49,3803.1889,117.2889,881.8810000000001,154.869,1122.394,10,1,0,298,-0.9141279881853337,0.4054257283599973,-0.7412220108485958,-0.6712599575675313,0.3131070409358278,-0.9497178427914313,False,False,4684
299,14.9,18.6,71.32,9.66,222.01000000000002,5086.542399999999,93.3156,1062.668,143.934,1326.552,10,2,0,299,-0.9070138128026362,0.42110087079608916,-0.7638886127905421,-0.6453481132295509,0.2636654927280084,-0.9646141756912432,True,False,3895
300,14.3,17.9,80.48,12.85,204.49,6477.030400000001,165.1225,1150.864,183.755,1440.5919999999999,10,3,0,300,-0.8996308696522434,0.4366512319560638,-0.7856498550787143,-0.6186714032625035,0.21352091543979704,-0.9769384927771815,True,False,2656
301,8.6,10.9,58.0,14.92,73.96,3364.0,222.6064,498.79999999999995,128.31199999999998,632.2,10,4,0,301,-0.8919813464595487,0.45207220393230374,-0.806479946320944,-0.5912614448635792,0.16280701293851763,-0.9866579328916569,True,False,3745
302,5.4,6.4,87.37,22.84,29.160000000000004,7633.5169000000005,521.6656,471.79800000000006,123.33600000000001,559.168,10,5,1,302,-0.8840675099433637,0.46735921715800205,-0.8263541987239093,-0.563150724274919,0.11165900712169516,-0.993746580436178,False,True,625
303,8.1,11.1,61.75,11.48,65.61,3813.0625,131.7904,500.17499999999995,92.988,685.425,10,6,1,303,-0.8758917051442433,0.48250774176121763,-0.8452490573530623,-0.5343725582809802,0.06021327736579174,-0.9981855344718588,False,False,3327
304,8.9,12.8,69.63,6.91,79.21000000000001,4848.336899999999,47.7481,619.707,61.499,891.264,10,0,0,304,-0.8674563547295971,0.4975132889071803,-0.863142128049911,-0.5049610547215212,0.008606996888690521,-0.9999629591162655,False,False,3666
305,11.4,14.9,67.69,8.81,129.96,4581.9361,77.6161,771.666,100.43400000000001,1008.581,11,1,0,305,-0.8587639582758031,0.5123714121284235,-0.8800122039735355,-0.4749510720670504,-0.04302223300452852,-0.9990741151022301,False,False,4063
306,10.5,14.5,71.16,5.34,110.25,5063.745599999999,28.5156,747.18,56.07,1031.82,11,2,0,306,-0.8498170915275277,0.5270777086423724,-0.8958392907349091,-0.44437817810461283,-0.09453674981719927,-0.9955213724144752,False,False,4182
307,11.7,15.3,69.51,8.89,136.89,4831.6401000000005,79.03210000000001,813.267,104.013,1063.5030000000002,11,3,0,307,-0.8406184056344783,0.5416278206559811,-0.9106046300942161,-0.41327860778290465,-0.1457991969198748,-0.9893142039703663,False,False,3972
308,11.5,15.2,61.63,17.67,132.25,3798.2569000000003,312.22890000000007,708.745,203.205,936.776,11,4,0,308,-0.8311706263658079,0.5560174366570446,-0.9242907221930933,-0.3816892202666588,-0.1966728897935766,-0.980469160361632,True,False,4043
309,8.4,11.2,51.4,12.29,70.56,2641.96,151.0441,431.76,103.236,575.68,11,5,1,309,-0.8214765533024145,0.5702422926917867,-0.9368813462954312,-0.3496474552512293,-0.24702218048093438,-0.9690098257244065,False,False,3926
310,9.3,13.1,72.72,5.98,86.49000000000001,5288.1984,35.760400000000004,676.296,55.61400000000001,952.632,11,6,1,310,-0.8115390590073611,0.5842981736283683,-0.9483615800121715,-0.31719128858910617,-0.2967128192734892,-0.9549667548552555,False,False,3648
311,11.2,15.0,75.12,3.72,125.43999999999998,5643.014400000001,13.838400000000002,841.344,41.664,1126.8000000000002,11,0,0,311,-0.801361088174677,0.5981809144059159,-0.9587178169872961,-0.28435918728100473,-0.34561231267073406,-0.9383773917408639,False,False,4030
312,11.7,15.6,71.45,4.49,136.89,5105.1025,20.160100000000003,835.965,52.533,1114.6200000000001,11,1,0,312,-0.7909456567567774,0.6118864012687242,-0.9679377830240641,-0.2511900638848198,-0.393590276656466,-0.9192859697186108,False,False,4203
313,11.4,15.5,75.07,4.04,129.96,5635.504899999999,16.3216,855.798,46.056000000000004,1163.5849999999998,11,2,0,313,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,-0.44051878435049596,-0.8977433935342333,False,False,4105
314,10.6,13.7,80.52,12.29,112.36,6483.470399999999,151.0441,853.512,130.27399999999997,1103.1239999999998,11,3,0,314,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,-0.48627270710868975,-0.873807103611081,True,False,2928
315,8.3,10.3,44.18,20.45,68.89000000000001,1951.8724,418.2025,366.694,169.735,455.05400000000003,11,4,0,315,-0.7583058084785625,0.6518989958787125,-0.9886775902323404,-0.15005539834465284,-0.5307300481619316,-0.8475409228928322,False,False,3365
316,9.6,12.9,54.74,13.78,92.16,2996.4676000000004,189.8884,525.504,132.28799999999998,706.1460000000001,11,5,1,316,-0.7469720876965551,0.6648553979642866,-0.9932568492674143,-0.11593459959550002,-0.5737722679043247,-0.81901488666808,False,False,4064
317,13.1,16.5,45.37,18.31,171.60999999999999,2058.4368999999997,335.25609999999995,594.347,239.861,748.6049999999999,11,6,1,317,-0.7354170229639858,0.6776147890466887,-0.99665890175417,-0.08167639533042312,-0.6152845999633263,-0.7883050558305265,False,False,3715
318,16.7,21.2,58.12,19.93,278.89,3377.9343999999996,397.2049,970.6039999999999,332.83099999999996,1232.144,11,0,0,318,-0.7236440382959123,0.690173388242972,-0.9988797155850336,-0.04732138832243168,-0.6551563572090854,-0.7554933140726802,False,False,4484
319,16.7,20.4,68.19,12.98,278.89,4649.8760999999995,168.4804,1138.773,216.766,1391.0759999999998,11,1,0,319,-0.7116566222817751,0.7025274741691566,-0.9999166586547379,-0.012910296075009976,-0.6932812268869765,-0.7206671495538621,True,False,4192
320,13.7,17.6,92.07,8.89,187.68999999999997,8476.8849,79.03210000000001,1261.359,121.793,1620.432,11,2,0,320,-0.6994583270516471,0.7146733860429609,-0.9997685019798909,0.021516097436221987,-0.7295575540864855,-0.6839194216246127,False,True,1813
321,9.0,11.2,57.01,19.85,81.0,3250.1400999999996,394.02250000000004,513.09,178.65,638.512,11,3,0,321,-0.6870527672236675,0.726607524768565,-0.9984354211555644,0.05591699010060189,-0.763888612790542,-0.645348113229551,True,False,3050
322,6.2,8.6,40.59,10.95,38.440000000000005,1647.5481000000002,119.90249999999999,251.65800000000002,67.89,349.074,11,4,0,322,-0.6744436188329457,0.7383263540031063,-0.9959189961471792,0.09025161003104046,-0.796182863782614,-0.6050560696488512,False,False,3390
323,8.5,11.2,49.71,14.59,72.25,2471.0841,212.8681,422.535,124.015,556.752,11,5,1,323,-0.661634618242279,0.749826401204568,-0.9922222094179325,0.12447926388678757,-0.8263541987239091,-0.5631507242749192,False,False,3662
324,14.0,17.9,67.77,12.09,196.0,4592.772899999999,146.1681,948.78,169.26,1213.0829999999999,11,6,1,324,-0.6486295610349818,0.7611042586607742,-0.9873494423939866,0.1585593851031336,-0.8543221697498276,-0.5197438121555146,True,False,3516
325,13.3,17.3,90.09,8.97,176.89000000000001,8116.208100000001,80.46090000000001,1198.1970000000001,119.30100000000002,1558.557,11,0,0,325,-0.6354323008901775,0.7721565844991641,-0.9813064702716094,0.1924515819708297,-0.8800122039735354,-0.4749510720670506,False,True,2762
326,12.1,16.1,95.29,7.72,146.41,9080.1841,59.5984,1153.009,93.41199999999999,1534.1690000000003,11,1,0,326,-0.622046748440868,0.7829801036770625,-0.9741004551724208,0.22611568550828695,-0.9033558023246836,-0.42889193791248537,False,True,1603
327,13.1,16.5,75.03,21.83,171.60999999999999,5629.5009,476.54889999999995,982.893,285.97299999999996,1237.9950000000001,11,2,0,327,-0.6084768701151264,0.7935716089521472,-0.9657399376548551,0.25951179706979915,-0.9242907221930933,-0.3816892202666591,True,False,2562
328,10.3,13.6,54.37,10.87,106.09000000000002,2956.0968999999996,118.15689999999998,560.011,111.961,739.4319999999999,11,3,0,328,-0.594726686960764,0.8039279618328208,-0.9562348265919062,0.2926003356333468,-0.9427611433904202,-0.3334687789181884,False,False,1492
